toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad
"2363.01","PC",5.5436298,3.8790000,5400.0000000,13.5659000,1434.0000000,702.6610000,6510.0000000,4.0500000,1.8100000
"2364.01","CP",4.0197555,2.6880000,9750.0000000,9.5759400,1062.0000000,211.8130000,5216.0000000,4.4400000,0.9400000
"2365.01","FP",0.6597520,0.6731474,1138.1047916,4.3019481,2343.7030204,7130.6861294,5832.0000000,4.2600000,1.2511200
"2366.01","APC",17.1869882,3.8450000,3130.0000000,12.9307000,874.0000000,97.2728000,6049.7000000,3.8700000,2.0500000
"2588.01","PC",3.5871580,1.2300000,3120.0000000,10.0104000,1016.0000000,177.3120000,6495.7000000,4.2600000,1.7500000
"2589.01","CP",61.6277000,6.4010000,8878.0000000,11.7392000,601.0000000,21.7464000,5581.0000000,4.1600000,1.0700000
"259.01","KP",2.4238226,2.2484015,16167.1783697,12.2562719,1235.0753497,549.9140520,5410.0000000,4.4791900,0.9300000
"2590.01","PC",0.7460577,1.7540000,240.0000000,1.7772500,2547.0000000,6994.6100000,6162.0000000,4.4000000,1.1300000
"2591.01","FP",8.4930270,3.7330000,20750.0000000,20.9820000,1104.0000000,246.7180000,6287.0000000,4.2300000,1.4100000
"2592.01","PC",3.4559382,4.2100000,2840.0000000,,1449.0000000,733.7210000,9290.0000000,4.0800000,
"2593.01","PC",1.4711386,1.6770000,839.0000000,6.7021700,1836.0000000,1889.2600000,6514.0000000,3.8800000,2.1900000
"2594.01","PC",2.6828140,0.9870000,1080.0000000,23.5198000,1505.0000000,852.8550000,8528.0000000,,5.2800000
"2595.01","APC",3.8174210,2.4700000,1000.0000000,3.3250700,1336.0000000,529.5960000,6033.7000000,4.4700000,1.0200000
"2596.01","APC",16.2709828,1.8350000,5870.0000000,6.8163100,432.0000000,5.8318200,4811.0000000,4.4500000,0.8700000
"2597.01","PC",3.6039259,3.7370000,940.0000000,9.2038900,1846.0000000,1930.9600000,7080.0000000,3.6700000,3.0500000
"2598.01","FP",5.7343600,1.1460000,17740.0000000,21.0528000,588.0000000,19.8561000,4405.0000000,4.4100000,0.8600000
"2599.01","PC",4.1554362,6.0880000,1020.0000000,11.1924000,2009.0000000,2704.6200000,6352.0000000,3.4400000,3.5300000
"260.01","CP",13.4758478,2.0643913,708.9461601,1.9840882,455.6136246,10.1837519,4111.0000000,4.6461000,0.6181730
"2600.01","PC",5.3376282,2.1430000,2060.0000000,16.1323000,785.0000000,63.1216000,4825.0000000,,3.5000000
"2601.01","PC",6.0210332,2.2110000,7500.0000000,18.8835000,,635.6570000,7668.0000000,,1.9300000
"2602.01","APC",7.2340640,6.0205683,10621.8735536,18.5228447,1367.7499655,827.0806334,6770.0000000,4.1194200,1.7378300
"2603.01","FP",1.3326579,1.5960595,37285.6090775,11.5968325,953.9400228,195.7065144,3947.0000000,4.6558700,0.5944910
"1907.01","KP",5.4774433,5.2770000,9010.0000000,20.3433000,1735.0000000,1506.5000000,6942.0000000,3.9400000,2.0900000
"1908.01","KP",3.6568800,3.5420000,7040.0000000,12.8031000,1527.0000000,903.0130000,6239.0000000,4.1500000,1.5300000
"1909.01","KP",4.1536624,1.7020000,12310.0000000,12.7595000,1138.0000000,278.8860000,5818.8000000,4.2400000,1.0900000
"191.01","KP",8.1587261,4.2880000,15337.0000000,12.7393000,1059.0000000,209.1180000,5600.0000000,4.5050100,1.0000000
"1910.01","KP",5.4161129,3.3850000,14310.0000000,13.3752000,1087.0000000,232.3970000,5652.0000000,4.3600000,1.1000000
"1911.01","KP",7.8181434,4.9800000,3650.0000000,9.9517700,1125.0000000,266.8510000,5549.0000000,4.0000000,1.6400000
"1912.01","KP",5.4053583,4.8590000,6770.0000000,13.4237000,1507.0000000,857.1190000,6410.0000000,4.1400000,1.5900000
"1913.01","KP",3.3489038,3.3546298,10987.1747675,13.0110380,1330.3337928,740.2245660,5711.0000000,4.2700000,1.2295901
"1914.01","KP",4.1933422,1.8220996,4804.1572660,11.5425702,1531.5517841,1300.3125192,6405.0000000,4.1300000,1.6277601
"1915.01","KP",2.2920348,3.1812507,10585.2906021,13.2497142,1622.3537935,1637.2058065,6208.0000000,4.3100000,1.2652600
"1916.01","KP",1.8882310,3.6693894,4358.3260875,14.4776426,2800.5022616,14536.6626740,8549.0000000,4.1100000,2.1212800
"1917.01","KP",1.8206900,3.0490000,12340.0000000,15.6593000,1958.0000000,2440.7000000,6155.0000000,4.2400000,1.3500000
"1918.01","FP",3.3982900,2.6340000,4340.0000000,7.0663300,1413.0000000,662.8080000,6271.0000000,4.4500000,1.0900000
"1919.01","KP",4.2337078,2.0080000,7690.0000000,19.6222000,1491.0000000,822.4440000,6333.7000000,4.2100000,1.4600000
"192.01","KP",3.9227113,2.6326626,11362.3670709,6.8322059,847.2410093,121.7724033,4800.0000000,4.5352700,0.6400000
"1920.01","KP",2.5441537,2.1280000,6780.0000000,10.5577000,1301.0000000,476.9650000,5652.0000000,4.2000000,1.3100000
"1921.01","KP",5.1795800,4.5240000,7620.0000000,14.8290000,1416.0000000,669.0180000,6116.0000000,4.0700000,1.6500000
"1922.01","KP",4.5768651,3.5592795,10869.4903086,19.1571223,1599.5559785,1547.1013862,6687.0000000,4.0900000,1.7829500
"2135.01","KP",2.7884723,2.9462464,14467.6854046,13.9432645,1377.4020358,850.6754194,5833.0000000,4.3538500,1.1295600
"2136.01","CP",7.8519082,1.6318726,3873.9591492,2.1705803,379.2777558,4.8904688,3384.0000000,4.8799800,0.3438800
"2137.01","APC",14.1502269,3.8264451,41358.8663923,18.6317683,617.9412206,34.4595552,4882.0000000,4.4565500,0.8739520
"2138.01","FP",1.4821845,2.5956827,16269.2562793,27.5079498,2029.0310837,4005.6758560,6835.3100000,4.3719100,1.3128400
"2139.01","KP",1.4013784,1.7042715,19735.2001267,13.9977478,1403.6558119,917.4100949,4984.0000000,4.4102800,0.9349770
"214.01","PC",18.5536802,3.4358705,426.4332241,1.5564836,781.1465005,61.8098098,5346.2000000,4.6000000,0.8000000
"214.02","PC",9.6959841,2.7342847,79.5141509,0.7764278,738.1055891,66.2914000,5346.2000000,4.6000000,0.8000000
"2140.01","KP",2.4706114,1.7944860,14310.7159758,13.7703405,1363.7991993,817.5658193,5854.0000000,4.4500000,1.0161300
"2141.01","CP",18.2616878,3.4340000,971.0000000,2.8597300,767.0000000,57.4643000,5674.0000000,4.4948300,0.9400000
"2142.01","PC",9.3004351,2.3510062,1595.2088627,1.5550304,374.0815959,4.6279256,3472.0000000,4.8604200,0.3639660
"2143.01","PC",5.5899401,5.0320000,3840.0000000,12.1202000,1818.0000000,1816.6300000,7437.0000000,4.0900000,1.9500000
"2144.01","PC",37.3415931,5.3510000,766.0000000,2.1417000,528.0000000,12.9381000,5452.0000000,4.5322400,0.8800000
"2145.01","CP",10.2611329,7.3690000,1900.0000000,12.2521000,1327.0000000,515.9390000,6202.0000000,3.6300000,2.7800000
"2146.01","FP",5.8924856,3.1340000,4530.0000000,17.4655000,1853.0000000,1958.5600000,7272.0000000,4.0000000,2.1300000
"2147.01","PC",26.2049782,5.8635323,5593.1821784,10.1549700,733.1847347,68.2927590,6115.0000000,4.2500000,1.3363301
"2148.01","FP",23.4852200,3.5460000,6020.0000000,14.0152000,782.0000000,62.0856000,5930.0000000,4.1100000,1.5100000
"2367.01","PC",5.7498400,3.7340000,17690.0000000,14.4892000,1186.0000000,329.4990000,6046.0000000,4.4200000,1.0800000
"2368.01","CP",5.1750108,2.0076562,13020.0753250,11.4726621,910.9289033,162.7267425,5177.0000000,4.4800000,0.8926850
"2369.01","PC",3.3637600,3.4180000,7030.0000000,10.7493000,1435.0000000,705.6990000,5713.3000000,4.2400000,1.2700000
"237.01","CP",5.4361667,1.5419673,4797.1288482,1.7175409,352.0718502,3.6311669,3139.0000000,5.0494400,0.2112990
"2370.01","PC",12.6826724,3.8270000,2490.0000000,5.2495300,824.0000000,76.8372000,5851.0000000,4.4300000,1.0400000
"2371.01","PC",4.8984239,3.7520000,9930.0000000,12.9070000,1253.0000000,409.6670000,5774.0000000,4.2300000,1.2900000
"2372.01","FP",1.1792344,1.7572263,5398.6996811,26.9739777,2879.9468214,16257.6914094,6127.1000000,3.6700000,2.6058199
"2373.01","CP",13.3368173,4.3840000,8210.0000000,11.2448000,805.0000000,69.8726000,5517.0000000,4.2600000,1.2000000
"2374.01","CP",4.3135917,2.3769581,11271.8586527,10.3835703,865.4267536,132.5690880,4929.5000000,0.1000000,0.8000000
"2375.01","PC",6.1600755,1.8080000,18930.0000000,17.7265000,789.0000000,64.3828000,5669.0000000,4.2900000,1.1900000
"2376.01","PC",3.1821969,3.0676639,3746.6638386,9.3708418,1449.2615097,1042.5767464,5672.5000000,4.4000000,1.3954000
"2377.01","APC",1.6766686,1.1189151,33350.8877349,11.4035308,935.0477453,180.6575645,4155.0000000,4.6624700,0.6226660
"2378.01","PC",3.4972769,2.0988025,17834.0824111,11.5840209,950.2186404,192.6704823,4940.0000000,4.5300000,0.8079700
"2379.01","CP",5.4693888,1.8076781,32411.8559890,11.5779216,584.2473340,27.5364506,3770.0000000,4.6187100,0.6389020
"238.01","CP",1.2730965,1.4800000,414.0000000,1.5792500,1412.0000000,660.2770000,5024.0000000,4.5685000,0.7700000
"2380.01","KP",5.2153618,5.5895721,5205.8347338,17.7519701,1671.1997882,1843.4632721,6067.2000000,3.7300000,2.3901401
"2381.01","PC",5.0451188,1.8549863,13949.1155643,18.0229867,1078.5360791,319.7861956,5337.0000000,4.5000000,1.1663600
"2604.01","KP",4.9088819,5.5607357,5548.8279627,15.9619759,1680.0673260,1882.9021211,6606.0000000,3.9369100,2.0917900
"2605.01","APC",20.6006151,1.4716288,12106.6702221,8.1782864,347.8112006,3.4585595,3821.0000000,4.7421600,0.4945750
"2606.01","PC",1.4509175,1.1230000,7270.0000000,20.5418000,1944.0000000,2374.6700000,6472.0000000,4.3738600,1.2400000
"2607.01","FA",2.2338786,3.0400001,318.9211436,3.1159001,1913.0201108,3165.1853297,6422.3000000,4.1084800,1.6599200
"2608.01","PC",4.7246650,4.3082924,6163.2889314,12.5337443,1325.4998462,729.5242428,5385.7000000,4.4000000,1.5727000
"2609.01","APC",1.1645141,1.6482210,1828.5119817,6.3506237,1959.3887499,3483.4007607,5979.0000000,4.2966500,1.2336900
"261.01","CP",3.3639254,3.3430495,422.0610761,3.0449863,1387.0636575,874.7955667,5890.3000000,3.9200000,1.2801800
"261.02","CP",13.0393586,4.9218325,625.5995687,3.3482223,1007.5256829,243.5260946,5890.3000000,3.9200000,1.3138300
"2610.01","FP",2.1538959,2.1776943,96363.0926604,16.0166732,603.8106997,31.4140709,3148.0000000,4.7516600,0.4837490
"2611.01","FA",0.7320175,2.5770000,4520.0000000,5.1632400,2713.0000000,8999.5700000,5458.0000000,4.4000000,0.8100000
"2612.01","PC",13.3572104,4.9470000,29950.0000000,19.2978000,988.0000000,158.6260000,6636.1000000,,1.1200000
"2613.01","PC",15.2010859,8.2467072,35221.1348039,21.1122163,780.2446961,87.5879380,6042.0000000,4.4300000,1.0687701
"2614.01","PC",4.8103214,3.1996589,16651.5399250,,1122.3271735,374.9720646,5860.3000000,4.3000000,
"2615.01","PC",2.2687617,2.8345420,13217.8124266,12.4983488,1415.6677914,949.2189656,5690.0000000,4.3800000,1.0785000
"2616.01","PC",1.8531628,2.0190000,34220.0000000,13.5946000,1418.0000000,672.9090000,5355.0000000,4.4600000,0.6800000
"2617.01","PC",6.3187442,3.5040000,28370.0000000,16.8683000,958.0000000,139.9930000,4961.0000000,4.4300000,0.9800000
"2618.01","PC",8.2500143,3.3170000,2250.0000000,11.8684000,1764.0000000,1610.3600000,7386.5000000,4.2000000,1.5900000
"1923.01","KP",4.2042078,2.1240000,12080.0000000,12.1025000,1210.0000000,355.9090000,6781.0000000,4.5400000,1.0700000
"1924.01","KP",2.8240691,3.8080000,8970.0000000,17.7861000,2332.0000000,4913.6900000,8004.2000000,4.2000000,1.8400000
"1925.01","KP",2.3447752,1.8140000,15340.0000000,13.4487000,1178.0000000,320.3270000,5515.0000000,4.3900000,1.0400000
"1926.01","KP",1.3372349,1.7026098,1226.6760556,3.0265786,1391.8701134,886.9841113,5111.9000000,4.5000000,0.8602560
"1927.01","KP",4.1117731,2.1575648,22017.8853537,15.4112805,1032.6277308,268.7176151,5424.8000000,4.4900000,0.9161640
"1928.01","KP",2.2785750,2.1598250,13638.9588751,14.7731999,1346.0744113,775.8848566,4879.0000000,4.5000000,1.2116300
"1929.01","KP",3.8537616,3.3920000,18650.0000000,14.7144000,1298.0000000,471.6100000,5697.0000000,4.3900000,1.0600000
"193.01","CP",0.7920645,0.3656119,1561.7798964,12.0551028,1809.8542528,1781.1555624,5422.0000000,4.4222300,0.9800000
"1930.01","KP",2.8786641,2.2070000,8710.0000000,12.8630000,1297.0000000,471.1420000,6017.0000000,4.2200000,1.3500000
"1931.01","KP",3.8186276,4.2820000,3240.0000000,11.3749000,1639.0000000,1200.2400000,6090.0000000,3.8800000,2.0300000
"1932.01","KP",5.6107737,6.3384834,6651.6899169,18.3701736,1583.7517779,1486.8578958,6013.5000000,4.1700000,2.2132700
"1933.01","KP",3.2633165,5.2814337,5011.5725027,15.0902486,1912.7466985,3163.3762217,6561.0000000,3.9300000,2.0834700
"1934.01","KP",4.5111234,4.5250000,11170.0000000,18.5483000,1599.0000000,1085.3500000,6540.6000000,4.2600000,1.7100000
"1935.01","KP",4.4352884,1.8900000,6410.0000000,11.2110231,1365.1232387,196.6630000,6245.0000000,4.2400000,1.3800000
"1936.01","KP",2.3506186,2.3690000,15940.0000000,12.8010000,1361.0000000,570.2330000,5593.0000000,4.4600000,0.9700000
"1937.01","CP",0.9466787,1.0900000,16490.0000000,14.6661000,1646.0000000,1220.3500000,5707.0000000,4.3900000,1.0700000
"1938.01","APC",12.7060866,2.4782523,5160.2020899,11.4460032,864.4786335,131.9890966,6200.5000000,4.3300000,1.1056300
"2149.01","PC",0.5842495,0.5590000,1041.0000000,5.5079900,1645.0000000,1217.7400000,6020.0000000,4.1800000,1.3400000
"215.01","PC",26.2851404,2.7692779,975.2076991,3.0828630,592.4436342,29.1144876,5821.0000000,4.4409400,0.9644500
"2150.01","FP",2.2263798,2.8630000,1270.0000000,6.5139300,1877.0000000,2064.9000000,6446.3000000,4.0300000,1.8400000
"2151.01","FP",15.6464300,7.7500000,6010.0000000,16.1126000,1181.0000000,323.3670000,5660.0000000,3.8600000,1.9500000
"2152.01","CP",3.3772835,3.6434514,7216.4961357,15.3058361,1745.8918919,2195.7879328,6688.0000000,4.1100000,1.7323500
"2153.01","FP",2.7180835,6.1842922,329.1728205,4.2423946,1888.9879062,3009.1075587,5668.0000000,3.7600000,2.1805999
"2154.01","CP",3.8240826,2.5172521,10096.1098633,16.0547024,1436.3420387,1005.8946259,6243.0000000,4.2400000,1.3871900
"2155.01","CP",3.7246883,3.0780000,3320.0000000,10.8811000,1426.0000000,686.5030000,6144.0000000,4.0200000,1.7400000
"2156.01","FP",0.6755400,0.9220000,680.0000000,15.6973000,2591.0000000,7493.1700000,4872.0000000,,2.7400000
"2157.01","FP",8.4249043,2.3110000,21600.0000000,15.0361000,864.0000000,92.8193000,5756.0000000,4.5100000,0.9300000
"2158.01","CP",8.6007557,3.3040000,5090.0000000,10.7988000,837.0000000,81.4989000,5389.0000000,4.0600000,1.5000000
"2159.01","APC",10.0509704,6.1290000,8660.0000000,13.5943000,1121.0000000,263.0460000,5844.0000000,4.1600000,1.4100000
"216.01","CP",34.5059318,3.8206653,17387.9834231,10.4625162,448.7222169,9.5814512,5025.7700000,4.6634800,0.8017360
"216.02","CP",17.3890454,2.6516541,2971.7532268,6.4840125,563.8759593,23.8921547,5025.7700000,4.6634800,0.8017360
"2160.01","PC",2.2390502,1.6400000,490.0000000,2.7321500,1401.0000000,640.0330000,6021.0000000,4.2900000,1.2500000
"2161.01","FP",1.5873866,1.5100000,110.0000000,1.0908300,1294.0000000,466.5530000,5028.0000000,4.5500000,0.8100000
"2162.01","FP",12.9773004,4.3910000,997.0000000,7.7528400,1740.0000000,1521.6900000,6610.0000000,4.1400000,1.6600000
"2382.01","PC",4.6612025,2.1408549,5135.6657253,12.7709747,1366.4599455,823.9647363,5884.5000000,4.3000000,1.5237300
"2383.01","APC",3.1353643,1.2230703,8607.4136440,11.1251501,1368.9994937,583.0967101,5503.0000000,4.4000000,1.0600000
"2384.01","CP",2.1357026,1.9116457,29272.6184890,11.6264152,799.5461856,96.5817843,3678.2000000,,0.6666520
"2385.01","PC",3.1581288,2.3951941,16867.3851717,13.5726225,1006.6637991,242.6938695,4367.6000000,,1.0241700
"2386.01","KP",2.7567395,2.3808565,9248.4759918,13.8044661,1509.0388299,1225.5263733,6034.0000000,4.2699800,1.2842700
"2387.01","APC",5.6601098,1.5377473,8427.6778878,12.3816484,1111.8221321,361.1289137,5859.8000000,4.4000000,1.1873699
"2388.01","PC",1.3442724,4.6777347,44.3806696,,1651.5041046,1758.0840398,,,
"2389.01","PC",2.3372423,1.4487311,11568.4008531,10.5103504,1235.1886902,550.1159381,5335.0000000,4.5000000,0.9104840
"239.01","KP",4.1567834,3.9413609,4830.1859522,9.8517709,1412.8217887,941.6088632,6362.5000000,4.5900000,1.3883100
"2390.01","PC",2.1192866,1.5061152,1701.2818142,8.4965052,2177.9295950,5317.3634661,7022.0000000,4.2000000,1.9976100
"2391.01","PC",7.8369842,6.8077198,14532.9486121,21.4721115,1164.3472682,434.3612918,5774.8000000,4.4000000,1.7582600
"2392.01","PC",5.9123565,4.7832670,402.9090729,3.4385729,2408.5835881,5586.9441775,6187.3000000,3.8700000,1.7600000
"2392.02","PC",3.4072162,3.8583776,289.0451375,2.7470383,2217.9546304,4017.3352322,6187.3000000,3.8700000,1.7600000
"2392.03","PC",9.1696498,4.9227951,186.1944669,2.4628421,1209.6187141,505.9586098,6187.3000000,3.8700000,1.7616700
"2393.01","PC",18.8418400,3.1840000,5970.0000000,9.0530400,653.0000000,30.3347000,5603.0000000,4.3500000,1.1000000
"2394.01","PC",3.4978002,2.1386761,2039.5610030,3.6935664,1012.2863851,248.1616025,5356.0000000,4.5900000,0.8100000
"2619.01","PC",12.4724734,3.6490000,23020.0000000,12.1100000,652.0000000,30.1565000,4966.0000000,,0.7900000
"262.01","CP",11.1452784,1.3947705,566.2736451,2.0671456,700.5241733,56.9132658,5302.5800000,4.5351500,0.8486750
"2620.01","PC",10.3558635,3.5480000,18740.0000000,17.6401000,887.0000000,102.9640000,5896.0000000,4.2700000,1.2600000
"2621.01","PC",2.4125012,1.2090000,10860.0000000,13.7942000,1221.0000000,369.1000000,6190.0000000,4.3400000,1.2200000
"2622.01","PC",1.2207037,2.1860000,25580.0000000,17.4662000,1915.0000000,2232.9300000,5991.0000000,4.4300000,1.0600000
"2623.01","FP",0.5474737,1.7890000,1430.0000000,10.9219000,2391.0000000,5430.9300000,5073.0000000,3.5000000,2.8400000
"2624.01","PC",3.0235362,2.1890000,26980.0000000,13.1780000,1052.0000000,203.6910000,5141.0000000,4.6000000,0.7800000
"2625.01","PC",2.1481182,3.9313069,22124.5443864,,1412.6078063,941.0385382,5876.0000000,,
"2626.01","PC",3.4562767,2.3613816,20448.8800177,10.5605032,847.3409174,121.8298519,4404.0000000,4.5200000,0.7520320
"2627.01","PC",1.0649771,1.5097494,16307.5548796,13.6987548,1661.9456628,1802.9690994,5427.0000000,4.4500000,0.9700000
"2628.01","PC",0.8715953,1.2710000,6610.0000000,10.5535000,2291.0000000,4579.3100000,5969.0000000,4.3100000,1.2100000
"2629.01","PC",11.4856846,4.6321783,11370.1513147,16.3774861,971.1166682,210.1873793,5893.0000000,4.1600000,1.4219800
"263.01","CP",0.5568212,0.9135251,42426.1114659,9.3000962,999.3169756,235.6861496,3116.0000000,5.0604300,0.4397380
"2630.01","PC",9.7130596,1.6610000,3540.0000000,12.3196000,1027.4530905,54.3894000,6125.1000000,4.0000000,1.8800000
"2631.01","PC",6.6314357,2.5431694,10550.9077716,13.1886910,996.3968565,232.9433928,5752.2000000,4.4000000,1.0789900
"2632.01","FP",0.9071050,1.7110000,1430.0000000,7.8205900,3617.0000000,28442.1000000,6164.0000000,4.4000000,1.1300000
"2633.01","PC",18.1960491,4.8596477,2203.3245309,8.8304863,1575.3269703,1455.4719337,7811.0000000,4.2597400,1.6701300
"2634.01","PC",,4.8897805,2801.2247588,5.8424203,682.4596650,51.2659437,5349.1600000,4.4380000,0.9552400
"1939.01","FP",2.8970202,4.1502336,3080.9239308,,1278.5711929,631.5687933,8862.0000000,4.1000000,
"194.01","KP",4.8996461,3.0700000,10957.0000000,15.9746000,,259.8640000,5940.0000000,4.2315800,1.5000000
"1940.01","APC",3.4158668,1.9196262,2841.7825532,19.3376794,1860.4566612,2831.3869926,5986.0000000,3.6600000,2.1905200
"1941.01","FP",1.1330520,1.3601919,104.3043949,2.0207433,2305.7784038,4692.4289966,5883.8000000,3.7700000,2.1000000
"1942.01","FP",1.6563738,1.7410000,246.0000000,1.4204700,1566.0000000,1000.8800000,5614.1000000,4.3400000,1.0200000
"1943.01","PC",1.7425730,1.9620000,947.0000000,3.2459000,2157.0000000,3594.0000000,5309.7000000,,0.9500000
"1944.01","FP",6.0988471,5.4088180,8857.7284148,24.9943945,1566.6261042,1423.5818320,7023.2000000,4.1100000,1.8221900
"1945.01","FP",1.5736300,2.5580000,710.0000000,7.5971700,3262.0000000,18801.9000000,5342.5000000,4.0100000,1.6600000
"1946.01","FP",10.8458712,3.3790000,3120.0000000,21.6846000,1516.0000000,878.7520000,6670.3000000,4.2900000,2.5600000
"1947.01","FP",12.0077462,2.8180000,2921.0000000,,913.0000000,115.3840000,4990.7000000,,
"1948.01","FP",3.6473383,4.4572847,162.7642577,1.9083777,1470.4472480,1104.8893752,5928.0000000,4.2400000,1.4757900
"1949.01","PC",4.6211026,3.8820000,11700.0000000,15.4381000,1546.0000000,948.9550000,6531.7000000,4.2900000,1.4500000
"195.01","KP",2.0727598,2.6190000,14761.0000000,14.2954000,1708.0000000,1414.8700000,5640.0000000,4.4370300,1.1300000
"1950.01","FP",1.4114400,2.5090000,414.3790000,,3316.0000000,20094.8000000,9208.0000000,3.8500000,
"1951.01","PC",4.8294060,2.6761872,8222.9837003,19.9103402,1620.2980383,1628.9232666,5877.5000000,4.1800000,1.9558300
"1952.01","FP",6.8913200,5.3690000,5940.0000000,11.3151000,1419.0000000,673.7040000,5488.0000000,4.1400000,1.4100000
"1953.01","FP",0.6923563,0.8030000,810.0000000,10.6207000,3080.0000000,14950.4000000,6422.1000000,3.8600000,1.8500000
"1954.01","PC",4.9064175,6.5416975,1704.6576752,9.7548163,1685.6817323,1908.1975034,7119.5000000,4.1400000,1.9808300
"2163.01","PC",5.2132496,3.7650000,750.0000000,3.7290700,1410.0000000,657.5210000,6318.0000000,4.2000000,1.4700000
